cd_talhao;dt_hr_local_inicial;cd_equipamento;vl_velocidade;vl_rpm;vl_temperatura_motor;vl_consumo_instantaneo
401;20/11/2021 00:00;642,00;6.46;1828,00;99,00;47.72
401;20/11/2021 00:00;642,00;6.34;1829,00;99,00;45.4
401;20/11/2021 00:00;642,00;6.35;1856,00;99,00;44.8
401;20/11/2021 00:00;642,00;6.22;1821,00;99,00;44.9
401;20/11/2021 00:00;642,00;6.48;1836,00;99,00;44.43
401;20/11/2021 00:00;642,00;6.54;1847,00;99,00;43.8
401;20/11/2021 00:00;642,00;6.5;1834,00;99,00;45.02
401;20/11/2021 00:00;642,00;6.47;1833,00;99,00;44.89
401;20/11/2021 00:00;642,00;6.36;1834,00;99,00;45.95
401;20/11/2021 00:00;642,00;5.85;1828,00;99,00;48.56
401;20/11/2021 00:00;642,00;5.76;1817,00;99,00;48.72
401;20/11/2021 00:00;642,00;6.3;1842,00;99,00;43.47
401;20/11/2021 00:00;642,00;6.56;1836,00;99,00;44.58
401;20/11/2021 00:00;642,00;6.57;1833,00;99,00;45.34
401;20/11/2021 00:00;642,00;6.51;1844,00;99,00;45.27
401;20/11/2021 00:00;642,00;6.58;1848,00;99,00;44.7
401;20/11/2021 00:00;642,00;6.51;1843,00;99,00;45.32
401;20/11/2021 00:00;642,00;6.49;1835,00;99,00;46.1
401;20/11/2021 00:00;642,00;6.53;1832,00;99,00;45.74
401;20/11/2021 00:00;642,00;6.57;1840,00;99,00;45.36
401;20/11/2021 00:00;642,00;6.54;1820,00;99,00;44.9
401;20/11/2021 00:00;642,00;6.53;1853,00;99,00;44.63
401;20/11/2021 00:00;642,00;6.56;1844,00;99,00;44.09
401;20/11/2021 00:00;642,00;6.47;1843,00;99,00;48.27
401;20/11/2021 00:00;642,00;6.38;1845,00;99,00;49.86
401;20/11/2021 00:00;642,00;6.23;1823,00;99,00;47.69
401;20/11/2021 00:00;642,00;5.19;1849,00;99,00;52.42
401;20/11/2021 00:00;642,00;5.99;1804,00;99,00;46.72
401;20/11/2021 00:00;642,00;6.6;1857,00;99,00;42.61
401;20/11/2021 00:00;642,00;6.54;1850,00;98,00;45.17
401;20/11/2021 00:00;642,00;6.45;1849,00;98,00;45.12
401;20/11/2021 00:00;642,00;6.64;1835,00;98,00;44.09
401;20/11/2021 00:00;642,00;6.47;1851,00;98,00;45.69
401;20/11/2021 00:00;642,00;6.55;1841,00;98,00;44.36
401;20/11/2021 00:00;642,00;6.57;1839,00;97,00;44.82
401;20/11/2021 00:00;642,00;6.52;1835,00;97,00;45.1
401;20/11/2021 00:00;642,00;6.57;1851,00;97,00;45.15
401;20/11/2021 00:00;642,00;6.53;1824,00;97,00;44.68
401;20/11/2021 00:00;642,00;6.56;1809,00;97,00;45.3
401;20/11/2021 00:00;642,00;6.57;1839,00;96,00;42.58
401;20/11/2021 00:00;642,00;6.49;1825,00;96,00;44.47
401;20/11/2021 00:00;642,00;6.56;1841,00;96,00;44.57
401;20/11/2021 00:00;642,00;6.55;1820,00;95,00;44.72
401;20/11/2021 00:00;642,00;6.55;1819,00;95,00;47.49
401;20/11/2021 00:00;642,00;6.62;1821,00;95,00;43.1
401;20/11/2021 00:00;642,00;6.18;1841,00;95,00;49.79
401;20/11/2021 00:00;642,00;5.65;1840,00;95,00;40.32
401;20/11/2021 00:00;642,00;5.59;1834,00;95,00;40.35
401;20/11/2021 00:00;642,00;5.65;1821,00;96,00;39.59
401;20/11/2021 00:00;642,00;5.94;1899,00;97,00;36.45
401;20/11/2021 00:00;642,00;6.82;1905,00;97,00;47.43
401;20/11/2021 00:00;642,00;6.8;1890,00;97,00;46.92
401;20/11/2021 00:00;642,00;6.75;1870,00;97,00;47.44
401;20/11/2021 00:00;642,00;6.96;1916,00;96,00;43.24
401;20/11/2021 00:00;642,00;6.16;1886,00;96,00;56.24
401;20/11/2021 00:00;642,00;6.79;1937,00;96,00;46.14
401;20/11/2021 00:00;642,00;6.01;1891,00;96,00;55.52
401;20/11/2021 00:00;642,00;6.68;1907,00;95,00;47.23
401;20/11/2021 00:00;642,00;6.74;1907,00;95,00;49.64
401;20/11/2021 00:00;642,00;6.77;1894,00;95,00;46.89
401;20/11/2021 00:00;642,00;6.65;1885,00;95,00;51.67
401;20/11/2021 00:00;642,00;6.78;1913,00;94,00;45.04
401;20/11/2021 00:00;642,00;6.79;1893,00;94,00;49.86
401;20/11/2021 00:00;642,00;6.76;1907,00;94,00;47.41
401;20/11/2021 00:00;642,00;6.81;1902,00;93,00;47.93
401;20/11/2021 00:00;642,00;6.78;1890,00;93,00;47.65
401;20/11/2021 00:00;642,00;6.78;1914,00;92,00;47.31
401;20/11/2021 00:00;642,00;6.78;1912,00;92,00;47.74
401;20/11/2021 00:00;642,00;6.75;1892,00;92,00;48.46
401;20/11/2021 00:00;642,00;6.76;1919,00;91,00;48.32
401;20/11/2021 00:00;642,00;6.72;1904,00;91,00;48.1
401;20/11/2021 00:00;642,00;6.79;1941,00;91,00;49.4
401;20/11/2021 00:00;642,00;5.78;1846,00;91,00;51.29
401;20/11/2021 00:00;642,00;5.56;1869,00;91,00;45.78
401;20/11/2021 00:00;642,00;6.29;1912,00;92,00;39.53
401;20/11/2021 00:00;642,00;6.81;1886,00;92,00;44.95
401;20/11/2021 00:00;642,00;6.71;1908,00;92,00;44.59
401;20/11/2021 00:00;642,00;6.79;1906,00;92,00;45.24
401;20/11/2021 00:00;642,00;5.86;1882,00;91,00;52.12
401;20/11/2021 00:00;642,00;6.28;1889,00;91,00;45.52
401;20/11/2021 00:00;642,00;6.94;1879,00;91,00;44.18
401;20/11/2021 00:00;642,00;6.76;1916,00;91,00;45.63
401;20/11/2021 00:00;642,00;6.66;1902,00;91,00;45.34
401;20/11/2021 00:00;642,00;6.8;1891,00;90,00;45,00
401;20/11/2021 00:00;642,00;6.79;1925,00;90,00;44.65
401;20/11/2021 00:00;642,00;6.76;1919,00;90,00;44.43
401;20/11/2021 00:00;642,00;6.66;1915,00;89,00;48.2
401;20/11/2021 00:00;642,00;6.87;1913,00;89,00;43.41
401;20/11/2021 00:00;642,00;6.77;1919,00;89,00;44.82
401;20/11/2021 00:00;642,00;6.8;1891,00;89,00;44.69
401;20/11/2021 00:00;642,00;6.7;1889,00;88,00;45.18
401;20/11/2021 00:00;642,00;6.8;1883,00;88,00;43.9
401;20/11/2021 00:00;642,00;6.81;1894,00;88,00;44.39
401;20/11/2021 00:00;642,00;6.79;1920,00;88,00;44.49
401;20/11/2021 00:00;642,00;6.74;1909,00;87,00;46.73
401;20/11/2021 00:00;642,00;6.73;1888,00;87,00;47.72
401;20/11/2021 00:00;642,00;6.59;1912,00;87,00;45.56
401;20/11/2021 00:00;642,00;5.74;1894,00;87,00;53.64
401;20/11/2021 00:00;642,00;6.67;1907,00;87,00;44.45
401;20/11/2021 00:00;642,00;6.41;1912,00;86,00;47.82
401;20/11/2021 00:00;642,00;5.84;1906,00;86,00;45.06
401;20/11/2021 00:00;642,00;5.8;1930,00;85,00;44.74
401;21/11/2021 00:00;642,00;6.96;1919,00;99,00;42.17
401;21/11/2021 00:00;642,00;6.75;1916,00;99,00;44.5
401;21/11/2021 00:00;642,00;6.85;1894,00;99,00;42.64
401;21/11/2021 00:00;642,00;6.83;1892,00;99,00;44.05
401;21/11/2021 00:00;642,00;6.84;1926,00;99,00;42.64
401;21/11/2021 00:00;642,00;6.78;1891,00;99,00;43.62
401;21/11/2021 00:00;642,00;6.85;1885,00;99,00;44.01
401;21/11/2021 00:00;642,00;6.85;1937,00;99,00;42.76
401;21/11/2021 00:00;642,00;6.82;1923,00;99,00;43.05
401;21/11/2021 00:00;642,00;6.85;1913,00;99,00;43.47
401;21/11/2021 00:00;642,00;6.85;1911,00;99,00;43.36
401;21/11/2021 00:00;642,00;6.81;1904,00;99,00;42.84
401;21/11/2021 00:00;642,00;6.84;1897,00;99,00;44.58
401;21/11/2021 00:00;642,00;6.78;1919,00;99,00;46.19
401;21/11/2021 00:00;642,00;6.96;1916,00;99,00;43,00
401;21/11/2021 00:00;642,00;6.4;1915,00;99,00;49.57
401;21/11/2021 00:00;642,00;6.87;1922,00;99,00;41.33
401;21/11/2021 00:00;642,00;6.72;1917,00;98,00;43.17
401;21/11/2021 00:00;642,00;6.93;1941,00;98,00;42.43
401;21/11/2021 00:00;642,00;6.52;1865,00;98,00;48.82
401;21/11/2021 00:00;642,00;6.88;1913,00;98,00;45.39
401;21/11/2021 00:00;642,00;6.85;1910,00;98,00;41.45
401;21/11/2021 00:00;642,00;6.84;1906,00;98,00;42.16
401;21/11/2021 00:00;642,00;6.84;1905,00;98,00;44.62
401;21/11/2021 00:00;642,00;6.87;1921,00;98,00;42.89
401;21/11/2021 00:00;642,00;6.74;1914,00;98,00;43.11
401;21/11/2021 00:00;642,00;6.89;1891,00;97,00;43.3
401;21/11/2021 00:00;642,00;6.79;1898,00;97,00;43.4
401;21/11/2021 00:00;642,00;6.82;1913,00;97,00;42.44
401;21/11/2021 00:00;642,00;6.85;1895,00;97,00;43.37
401;21/11/2021 00:00;642,00;6.85;1892,00;97,00;43.05
401;21/11/2021 00:00;642,00;6.46;1891,00;99,00;51.35
401;21/11/2021 00:00;642,00;6.8;1917,00;99,00;47.78
401;21/11/2021 00:00;642,00;6.75;1901,00;99,00;49.48
401;21/11/2021 00:00;642,00;6.74;1892,00;99,00;51.78
401;21/11/2021 00:00;642,00;6.83;1905,00;99,00;45.09
401;21/11/2021 00:00;642,00;6.71;1887,00;99,00;50.35
401;21/11/2021 00:00;642,00;6.8;1899,00;99,00;49.69
401;21/11/2021 00:00;642,00;6.84;1935,00;100,00;45.43
401;21/11/2021 00:00;642,00;6.77;1923,00;99,00;49.2
401;21/11/2021 00:00;642,00;6.85;1902,00;99,00;47.48
401;21/11/2021 00:00;642,00;6.56;1886,00;99,00;56.43
401;21/11/2021 00:00;642,00;6.94;1915,00;99,00;45.62
401;21/11/2021 00:00;642,00;6.68;1900,00;99,00;49.89
401;21/11/2021 00:00;642,00;6.73;1894,00;99,00;49.18
401;21/11/2021 00:00;642,00;6.82;1925,00;99,00;48.38
401;21/11/2021 00:00;642,00;6.83;1923,00;99,00;48.72
401;21/11/2021 00:00;642,00;6.74;1914,00;99,00;51.12
401;21/11/2021 00:00;642,00;6.68;1911,00;99,00;52.15
401;21/11/2021 00:00;642,00;6.73;1890,00;99,00;48.05
401;21/11/2021 00:00;642,00;6.8;1925,00;99,00;48.68
401;21/11/2021 00:00;642,00;6.77;1922,00;98,00;49.99
401;21/11/2021 00:00;642,00;6.69;1937,00;98,00;50.57
401;21/11/2021 00:00;642,00;6.85;1922,00;98,00;49.85
401;21/11/2021 00:00;642,00;6.7;1912,00;98,00;49.74
401;21/11/2021 00:00;642,00;6.8;1875,00;98,00;52.58
401;21/11/2021 00:00;642,00;6.87;1944,00;97,00;47.19
401;21/11/2021 00:00;642,00;6.22;1902,00;97,00;59.26
401;21/11/2021 00:00;642,00;6.66;1870,00;97,00;51.91
401;21/11/2021 00:00;642,00;6.52;1922,00;97,00;48.91
401;21/11/2021 00:00;642,00;6.84;1921,00;97,00;49.25
401;21/11/2021 00:00;642,00;6.77;1910,00;96,00;49.35
401;21/11/2021 00:00;642,00;6.79;1928,00;95,00;49.37
401;21/11/2021 00:00;642,00;6.78;1923,00;94,00;50.2
401;21/11/2021 00:00;642,00;6.78;1909,00;94,00;50.55
401;21/11/2021 00:00;642,00;6.65;1811,00;94,00;54.06
401;21/11/2021 00:00;642,00;6.9;1934,00;96,00;43.19
401;21/11/2021 00:00;642,00;6.85;1931,00;96,00;43.49
401;21/11/2021 00:00;642,00;6.86;1925,00;95,00;43.86
401;21/11/2021 00:00;642,00;6.81;1907,00;95,00;43.92
401;21/11/2021 00:00;642,00;6.76;1885,00;95,00;42.98
401;21/11/2021 00:00;642,00;6.85;1914,00;95,00;42.7
401;21/11/2021 00:00;642,00;6.83;1912,00;95,00;42.77
401;21/11/2021 00:00;642,00;6.86;1895,00;95,00;43.22
401;21/11/2021 00:00;642,00;6.89;1908,00;95,00;43.21
401;21/11/2021 00:00;642,00;6.85;1906,00;95,00;44.83
401;21/11/2021 00:00;642,00;6.84;1905,00;94,00;42.68
401;21/11/2021 00:00;642,00;6.68;1871,00;94,00;53.75
401;21/11/2021 00:00;642,00;7.05;1936,00;94,00;42.55
401;21/11/2021 00:00;642,00;6.63;1926,00;94,00;44.98
401;21/11/2021 00:00;642,00;6.86;1921,00;93,00;42.73
401;21/11/2021 00:00;642,00;6.8;1909,00;93,00;44.39
401;21/11/2021 00:00;642,00;6.83;1891,00;93,00;45,00
401;21/11/2021 00:00;642,00;6.93;1934,00;93,00;43.36
401;21/11/2021 00:00;642,00;6.69;1895,00;93,00;46.69
401;21/11/2021 00:00;642,00;6.88;1892,00;92,00;42.83
401;21/11/2021 00:00;642,00;6.84;1935,00;92,00;43.27
401;21/11/2021 00:00;642,00;6.84;1914,00;92,00;43.04
401;21/11/2021 00:00;642,00;6.85;1913,00;92,00;42.39
401;21/11/2021 00:00;642,00;6.82;1908,00;91,00;43.02
401;21/11/2021 00:00;642,00;6.87;1917,00;91,00;43.05
401;21/11/2021 00:00;642,00;6.87;1937,00;91,00;43.33
401;21/11/2021 00:00;642,00;6.8;1924,00;90,00;42.85
401;21/11/2021 00:00;642,00;6.79;1914,00;90,00;43.65
401;21/11/2021 00:00;642,00;6.8;1882,00;90,00;44.3
401;21/11/2021 00:00;642,00;6.91;1890,00;90,00;46.25
401;21/11/2021 00:00;642,00;6.86;1921,00;89,00;42.88
401;21/11/2021 00:00;642,00;6.79;1895,00;89,00;44.84
401;21/11/2021 00:00;642,00;6.86;1915,00;88,00;43.09
401;21/11/2021 00:00;642,00;6.81;1919,00;88,00;44.67
401;21/11/2021 00:00;642,00;6.81;1924,00;88,00;44.9
401;21/11/2021 00:00;642,00;6.84;1932,00;88,00;42.71
401;21/11/2021 00:00;642,00;6.82;1917,00;87,00;44.51
401;21/11/2021 00:00;642,00;6.79;1909,00;87,00;45.87
401;21/11/2021 00:00;642,00;6.83;1923,00;87,00;45.47
401;21/11/2021 00:00;642,00;6.78;1919,00;86,00;42.95
401;21/11/2021 00:00;642,00;6.68;1883,00;86,00;48.74
401;21/11/2021 00:00;642,00;6.66;1893,00;99,00;42.5
401;21/11/2021 00:00;642,00;6.82;1917,00;99,00;45.08
401;21/11/2021 00:00;642,00;6.84;1908,00;99,00;44.52
401;21/11/2021 00:00;642,00;6.77;1914,00;99,00;44.07
401;21/11/2021 00:00;642,00;6.82;1883,00;99,00;46.17
401;21/11/2021 00:00;642,00;6.79;1914,00;99,00;45.27
401;21/11/2021 00:00;642,00;6.77;1893,00;99,00;45.57
401;21/11/2021 00:00;642,00;6.82;1892,00;99,00;45.52
401;21/11/2021 00:00;642,00;6.82;1909,00;99,00;44.68
401;21/11/2021 00:00;642,00;6.79;1915,00;99,00;45.77
401;21/11/2021 00:00;642,00;6.83;1912,00;99,00;45.01
401;21/11/2021 00:00;642,00;6.83;1879,00;99,00;46.11
401;21/11/2021 00:00;642,00;6.82;1868,00;99,00;46.52
401;21/11/2021 00:00;642,00;6.84;1917,00;99,00;46.88
401;21/11/2021 00:00;642,00;6.67;1930,00;99,00;45.9
401;21/11/2021 00:00;642,00;6.81;1929,00;99,00;45.64
401;21/11/2021 00:00;642,00;6.83;1908,00;99,00;46.02
401;21/11/2021 00:00;642,00;6.83;1903,00;99,00;46.59
401;21/11/2021 00:00;642,00;6.78;1885,00;99,00;46.76
401;21/11/2021 00:00;642,00;6.83;1901,00;99,00;43.72
401;21/11/2021 00:00;642,00;6.82;1932,00;98,00;45.12
401;21/11/2021 00:00;642,00;6.76;1898,00;98,00;45.18
401;21/11/2021 00:00;642,00;6.78;1895,00;98,00;44.58
401;21/11/2021 00:00;642,00;6.81;1919,00;98,00;45.27
401;21/11/2021 00:00;642,00;6.68;1900,00;98,00;49.33
401;21/11/2021 00:00;642,00;6.88;1896,00;98,00;45.54
401;21/11/2021 00:00;642,00;6.78;1895,00;98,00;46.84
401;21/11/2021 00:00;642,00;6.78;1870,00;97,00;46.94
401;21/11/2021 00:00;642,00;6.85;1895,00;97,00;46.69
401;21/11/2021 00:00;642,00;6.79;1915,00;97,00;45.3
401;21/11/2021 00:00;642,00;6.87;1899,00;97,00;46.31
401;21/11/2021 00:00;642,00;6.44;1904,00;97,00;54.24
401;21/11/2021 00:00;642,00;6.83;1931,00;97,00;47.45
401;21/11/2021 00:00;642,00;6.65;1924,00;97,00;47.69
401;21/11/2021 00:00;642,00;6.84;1897,00;96,00;47.41
401;21/11/2021 00:00;642,00;6.83;1904,00;96,00;45.22
401;21/11/2021 00:00;642,00;6.75;1901,00;96,00;47.27
401;21/11/2021 00:00;642,00;6.84;1928,00;95,00;45.68
401;21/11/2021 00:00;642,00;6.9;1910,00;95,00;46.63
401;21/11/2021 00:00;642,00;6.8;1924,00;94,00;46.2
401;21/11/2021 00:00;642,00;6.71;1907,00;94,00;46.36
401;21/11/2021 00:00;642,00;6.84;1917,00;94,00;45.11
401;21/11/2021 00:00;642,00;6.72;1902,00;94,00;48.03
401;21/11/2021 00:00;642,00;6.85;1893,00;93,00;45.99
401;21/11/2021 00:00;642,00;6.81;1912,00;93,00;51.43
401;21/11/2021 00:00;642,00;6.37;1890,00;93,00;64.6
401;21/11/2021 00:00;642,00;5.97;1789,00;93,00;58.05
401;21/11/2021 00:00;642,00;6.75;1949,00;97,00;40.17
401;21/11/2021 00:00;642,00;6.84;1923,00;97,00;40.75
401;21/11/2021 00:00;642,00;6.82;1896,00;97,00;41.08
401;21/11/2021 00:00;642,00;6.89;1894,00;97,00;40.98
401;21/11/2021 00:00;642,00;6.87;1917,00;97,00;40.29
401;21/11/2021 00:00;642,00;6.86;1914,00;97,00;41.21
401;21/11/2021 00:00;642,00;6.88;1905,00;97,00;41.05
401;21/11/2021 00:00;642,00;6.81;1901,00;97,00;41.65
401;21/11/2021 00:00;642,00;6.86;1898,00;97,00;41.31
401;21/11/2021 00:00;642,00;6.79;1926,00;97,00;40.58
401;21/11/2021 00:00;642,00;6.92;1923,00;97,00;40.33
401;21/11/2021 00:00;642,00;6.84;1922,00;97,00;40.96
401;21/11/2021 00:00;642,00;6.8;1905,00;98,00;43.17
401;21/11/2021 00:00;642,00;6.68;1910,00;97,00;51.37
401;21/11/2021 00:00;642,00;6.98;1921,00;97,00;40.16
401;21/11/2021 00:00;642,00;6.7;1916,00;97,00;41.74
401;21/11/2021 00:00;642,00;6.87;1914,00;97,00;39.95
401;21/11/2021 00:00;642,00;6.78;1909,00;97,00;41.16
401;21/11/2021 00:00;642,00;6.79;1881,00;97,00;43.19
401;21/11/2021 00:00;642,00;6.88;1896,00;97,00;38.77
401;21/11/2021 00:00;642,00;6.89;1910,00;97,00;40.93
401;21/11/2021 00:00;642,00;6.84;1906,00;97,00;41.67
401;21/11/2021 00:00;642,00;6.81;1899,00;97,00;41.1
401;21/11/2021 00:00;642,00;6.83;1896,00;97,00;40.76
401;21/11/2021 00:00;642,00;6.88;1894,00;97,00;40.79
401;21/11/2021 00:00;642,00;6.83;1911,00;97,00;40.06
401;21/11/2021 00:00;642,00;6.85;1886,00;97,00;41.12
401;21/11/2021 00:00;642,00;6.87;1915,00;97,00;39.83
401;21/11/2021 00:00;642,00;6.81;1926,00;97,00;41.12
401;21/11/2021 00:00;642,00;6.84;1906,00;97,00;40.48
401;21/11/2021 00:00;642,00;6.81;1886,00;97,00;42.93
401;21/11/2021 00:00;642,00;6.95;1901,00;97,00;39.77
401;21/11/2021 00:00;642,00;6.76;1900,00;97,00;40.93
401;21/11/2021 00:00;642,00;6.87;1896,00;97,00;41.02
401;21/11/2021 00:00;642,00;6.85;1892,00;97,00;40.07
401;21/11/2021 00:00;642,00;6.81;1896,00;97,00;41.47
401;21/11/2021 00:00;642,00;6.82;1887,00;97,00;42.38
401;21/11/2021 00:00;642,00;6.86;1903,00;97,00;43.05
401;21/11/2021 00:00;642,00;6.86;1892,00;97,00;41.28
401;21/11/2021 00:00;642,00;6.74;1905,00;97,00;42.05
401;21/11/2021 00:00;642,00;6.86;1936,00;97,00;40.56
401;21/11/2021 00:00;642,00;6.85;1911,00;97,00;42.8
401;21/11/2021 00:00;642,00;6.86;1909,00;97,00;42.75
401;21/11/2021 00:00;642,00;6.87;1903,00;97,00;41.48
401;21/11/2021 00:00;642,00;6.88;1918,00;97,00;41.19
401;21/11/2021 00:00;642,00;6.84;1912,00;97,00;41.53
401;21/11/2021 00:00;642,00;6.84;1903,00;97,00;40.7
401;21/11/2021 00:00;642,00;6.84;1889,00;97,00;41.85
401;21/11/2021 00:00;642,00;6.87;1916,00;97,00;41.5
401;21/11/2021 00:00;642,00;6.81;1901,00;97,00;41.66
401;21/11/2021 00:00;642,00;6.91;1913,00;97,00;41.09
401;21/11/2021 00:00;642,00;6.87;1886,00;97,00;42.5
401;21/11/2021 00:00;642,00;6.97;1905,00;99,00;43.57
401;21/11/2021 00:00;642,00;6.81;1922,00;99,00;45.09
401;21/11/2021 00:00;642,00;6.8;1905,00;99,00;46.55
401;21/11/2021 00:00;642,00;6.76;1900,00;99,00;46.56
401;21/11/2021 00:00;642,00;6.81;1909,00;99,00;45.38
401;21/11/2021 00:00;642,00;6.8;1896,00;99,00;45.54
401;21/11/2021 00:00;642,00;6.79;1893,00;99,00;45.88
401;21/11/2021 00:00;642,00;6.78;1898,00;99,00;48.19
401;21/11/2021 00:00;642,00;6.76;1900,00;99,00;45.37
401;21/11/2021 00:00;642,00;6.82;1915,00;99,00;46.55
401;21/11/2021 00:00;642,00;6.64;1902,00;98,00;48.16
401;21/11/2021 00:00;642,00;6.86;1899,00;98,00;46.18
401;21/11/2021 00:00;642,00;6.74;1889,00;98,00;46.23
401;21/11/2021 00:00;642,00;6.81;1887,00;98,00;46.55
401;21/11/2021 00:00;642,00;6.83;1879,00;98,00;46.59
401;21/11/2021 00:00;642,00;6.77;1909,00;98,00;49.81
401;21/11/2021 00:00;642,00;6.86;1923,00;98,00;45.8
401;21/11/2021 00:00;642,00;6.7;1909,00;98,00;48.62
401;21/11/2021 00:00;642,00;6.75;1908,00;98,00;47,00
401;21/11/2021 00:00;642,00;6.88;1940,00;98,00;45.7
401;21/11/2021 00:00;642,00;6.77;1921,00;98,00;47.27
401;21/11/2021 00:00;642,00;6.88;1901,00;98,00;45.53
401;21/11/2021 00:00;642,00;6.67;1899,00;98,00;49.33
401;21/11/2021 00:00;642,00;6.9;1914,00;98,00;44.93
401;21/11/2021 00:00;642,00;6.82;1912,00;98,00;45.1
401;21/11/2021 00:00;642,00;6.83;1903,00;97,00;46.24
401;21/11/2021 00:00;642,00;6.79;1896,00;97,00;45.25
401;21/11/2021 00:00;642,00;6.8;1924,00;97,00;45.79
401;21/11/2021 00:00;642,00;6.79;1918,00;97,00;45.2
401;21/11/2021 00:00;642,00;6.83;1910,00;97,00;46.34
401;21/11/2021 00:00;642,00;6.82;1906,00;97,00;44.95
401;21/11/2021 00:00;642,00;6.75;1892,00;97,00;47.69
401;21/11/2021 00:00;642,00;6.87;1908,00;97,00;44.31
401;21/11/2021 00:00;642,00;6.79;1916,00;96,00;45.33
401;21/11/2021 00:00;642,00;6.84;1922,00;96,00;47.12
401;21/11/2021 00:00;642,00;6.8;1910,00;96,00;47.33
401;21/11/2021 00:00;642,00;6.79;1901,00;96,00;46.03
401;21/11/2021 00:00;642,00;6.37;1868,00;96,00;58.25
401;21/11/2021 00:00;642,00;6.87;1919,00;95,00;47,00
401;21/11/2021 00:00;642,00;6.54;1918,00;95,00;47.1
401;21/11/2021 00:00;642,00;6.84;1880,00;95,00;49.1
401;21/11/2021 00:00;642,00;6.82;1879,00;95,00;47.25
401;21/11/2021 00:00;642,00;6.85;1895,00;95,00;43.86
401;21/11/2021 00:00;642,00;6.73;1906,00;94,00;50.13
401;21/11/2021 00:00;642,00;6.92;1900,00;94,00;43.65
401;21/11/2021 00:00;642,00;6.75;1892,00;94,00;48.51
401;21/11/2021 00:00;642,00;6.75;1921,00;94,00;46.84
401;21/11/2021 00:00;642,00;6.86;1904,00;93,00;46.4
401;21/11/2021 00:00;642,00;6.78;1910,00;93,00;48.93
401;21/11/2021 00:00;642,00;6.82;1906,00;92,00;46.11
401;21/11/2021 00:00;642,00;6.76;1899,00;92,00;49.97
401;21/11/2021 00:00;642,00;6.85;1922,00;92,00;46.38
401;21/11/2021 00:00;642,00;6.79;1913,00;92,00;49.75
401;21/11/2021 00:00;642,00;6.69;1904,00;93,00;50.12
401;21/11/2021 00:00;642,00;6.88;1902,00;93,00;50.1
401;21/11/2021 00:00;642,00;6.77;1901,00;93,00;50.94
401;21/11/2021 00:00;642,00;6.72;1894,00;93,00;51.97
401;21/11/2021 00:00;642,00;6.52;1844,00;93,00;55.88
401;21/11/2021 00:00;642,00;5.89;1873,00;94,00;38.95
401;21/11/2021 00:00;642,00;5.94;1936,00;94,00;35.48
401;21/11/2021 00:00;642,00;5.15;1855,00;94,00;49.34
401;21/11/2021 00:00;642,00;6.09;1917,00;94,00;35.73
401;21/11/2021 00:00;642,00;5.85;1911,00;94,00;38.53
401;21/11/2021 00:00;642,00;5.95;1909,00;94,00;38.16
401;21/11/2021 00:00;642,00;5.91;1917,00;94,00;37.85
401;21/11/2021 00:00;642,00;5.86;1901,00;94,00;39.03
401;21/11/2021 00:00;642,00;5.88;1877,00;94,00;37.74
401;21/11/2021 00:00;642,00;5.93;1904,00;94,00;39.12
401;21/11/2021 00:00;642,00;5.89;1917,00;94,00;39.31
401;21/11/2021 00:00;642,00;5.9;1909,00;94,00;36.82
401;21/11/2021 00:00;642,00;5.91;1908,00;94,00;39.25
401;21/11/2021 00:00;642,00;5.89;1887,00;94,00;38.19
401;21/11/2021 00:00;642,00;5.91;1930,00;94,00;38.22
401;21/11/2021 00:00;642,00;5.9;1921,00;94,00;38.24
401;21/11/2021 00:00;642,00;5.86;1904,00;94,00;38.83
401;21/11/2021 00:00;642,00;5.95;1900,00;94,00;39.8
401;21/11/2021 00:00;642,00;5.92;1904,00;94,00;36.9
401;21/11/2021 00:00;642,00;5.74;1894,00;94,00;48.25
401;21/11/2021 00:00;642,00;6.08;1881,00;94,00;37.02
401;21/11/2021 00:00;642,00;5.82;1911,00;94,00;38.79
401;21/11/2021 00:00;642,00;5.82;1909,00;94,00;38.67
401;21/11/2021 00:00;642,00;5.91;1914,00;94,00;38.04
401;21/11/2021 00:00;642,00;5.83;1900,00;94,00;40.15
401;21/11/2021 00:00;642,00;5.91;1898,00;94,00;37.78
401;21/11/2021 00:00;642,00;5.94;1893,00;94,00;38.45
401;21/11/2021 00:00;642,00;5.9;1900,00;94,00;37.79
401;21/11/2021 00:00;642,00;5.91;1921,00;94,00;37.69
401;21/11/2021 00:00;642,00;5.9;1917,00;94,00;38.25
401;21/11/2021 00:00;642,00;5.88;1913,00;94,00;38.67
401;21/11/2021 00:00;642,00;5.96;1916,00;94,00;37.49
401;21/11/2021 00:00;642,00;5.9;1912,00;94,00;39.86
401;21/11/2021 00:00;642,00;5.83;1908,00;94,00;38.42
401;21/11/2021 00:00;642,00;5.9;1897,00;94,00;37.77
401;21/11/2021 00:00;642,00;5.91;1890,00;94,00;39.46
401;21/11/2021 00:00;642,00;5.93;1919,00;94,00;38.24
401;21/11/2021 00:00;642,00;5.7;1892,00;94,00;43.61
401;21/11/2021 00:00;642,00;6,00;1907,00;94,00;37.7
401;21/11/2021 00:00;642,00;5.67;1892,00;94,00;40.96
401;21/11/2021 00:00;642,00;5.94;1922,00;94,00;38.37
401;21/11/2021 00:00;642,00;5.91;1910,00;94,00;38.43
401;21/11/2021 00:00;642,00;5.87;1885,00;94,00;38.5
